11918;1003383;2;24/11/2017
10712;1001335;1;24/11/2017
14378;1002073;2;24/11/2017
10232;1002311;2;24/11/2017
14621;1001735;1;24/11/2017
14768;1001376;1;24/11/2017
12489;1002620;2;24/11/2017
13421;1000773;2;25/11/2017
10665;1003206;1;25/11/2017
12001;1002504;1;25/11/2017
14356;1002457;1;25/11/2017
12813;1000935;1;25/11/2017
10161;1000752;1;25/11/2017
14542;1002990;1;25/11/2017
13136;1002033;1;25/11/2017
10644;1000422;2;25/11/2017
14795;1003726;2;25/11/2017
13100;1001494;1;25/11/2017
14444;1001718;2;25/11/2017
10943;1003853;2;26/11/2017
14574;1000134;1;26/11/2017
10080;1003808;2;26/11/2017
12355;1003214;2;26/11/2017
14046;1002784;2;26/11/2017
12258;1002784;1;26/11/2017
11632;1002209;1;26/11/2017
10206;1002431;1;26/11/2017
14542;1000969;1;26/11/2017
15020;1003426;2;26/11/2017
11502;1003124;2;26/11/2017
10068;1001661;1;26/11/2017
14103;1002740;2;26/11/2017
10849;1002247;1;26/11/2017
13990;1000585;1;27/11/2017
10302;1000048;1;27/11/2017
12401;1002297;2;27/11/2017
10849;1002247;2;27/11/2017
10385;1000514;2;27/11/2017
13654;1001314;1;27/11/2017
15179;1002134;2;27/11/2017
11287;1001443;1;27/11/2017
10068;1001661;2;27/11/2017
10304;1002051;2;27/11/2017
10637;1002884;2;27/11/2017
11578;1000255;1;27/11/2017
11350;1000712;2;27/11/2017
11600;1002033;1;28/11/2017
13232;1003584;1;28/11/2017
14703;1000134;1;28/11/2017
11432;1001203;1;28/11/2017
11526;1001108;1;28/11/2017
12813;1000935;2;28/11/2017
12038;1002990;1;28/11/2017
12093;1001494;1;28/11/2017
14243;1001793;1;28/11/2017
12839;1003776;1;28/11/2017
10588;1002755;1;28/11/2017
11555;1001712;1;29/11/2017
10644;1000317;1;29/11/2017
14768;1001376;2;29/11/2017
12401;1002162;1;29/11/2017
10045;1002209;1;29/11/2017
13632;1002969;2;29/11/2017
10580;1003617;1;29/11/2017
12631;1000354;1;29/11/2017
10666;1000681;1;29/11/2017
12303;1002504;1;29/11/2017
11650;1001507;1;29/11/2017
13586;1003597;1;29/11/2017
13460;1003695;2;29/11/2017
12813;1000820;1;29/11/2017
10331;1000445;1;29/11/2017
10465;1000134;2;29/11/2017
14085;1001286;2;29/11/2017
12093;1001494;2;29/11/2017
14482;1002265;1;29/11/2017
13734;1002511;2;29/11/2017
13049;1001443;2;29/11/2017
12890;1002330;1;29/11/2017
11632;1002209;2;30/11/2017
12122;1002292;1;30/11/2017
13569;1001712;1;30/11/2017
13136;1002033;2;30/11/2017
12303;1002504;2;30/11/2017
14085;1000942;1;30/11/2017
10302;1000048;2;30/11/2017
11051;1002457;2;30/11/2017
11166;1001735;2;30/11/2017
10350;1002645;1;30/11/2017
12890;1002330;2;30/11/2017
12808;1002162;2;30/11/2017
10873;1000617;1;30/11/2017
13990;1000585;2;30/11/2017
15105;1001083;2;01/12/2017
10161;1000752;2;01/12/2017
14344;1000861;1;01/12/2017
12813;1000820;2;01/12/2017
14542;1002990;2;01/12/2017
14574;1000134;2;01/12/2017
11851;1001886;1;01/12/2017
12038;1002990;2;01/12/2017
14900;1002160;1;01/12/2017
10516;1002504;1;01/12/2017
14703;1000134;2;01/12/2017
10350;1002645;2;01/12/2017
11221;1002924;1;01/12/2017
12395;1003140;2;01/12/2017
11763;1003597;1;02/12/2017
14218;1000224;1;02/12/2017
11817;1001811;2;02/12/2017
12093;1001154;1;02/12/2017
12560;1003304;1;02/12/2017
11600;1002033;2;02/12/2017
14378;1001712;1;02/12/2017
14715;1003880;1;02/12/2017
13100;1001494;2;02/12/2017
14542;1000969;2;02/12/2017
10232;1002196;1;02/12/2017
10161;1000494;1;02/12/2017
10218;1000067;1;02/12/2017
12217;1003005;2;02/12/2017
10266;1002633;1;02/12/2017
12839;1003776;2;03/12/2017
13912;1000522;1;03/12/2017
11393;1001443;1;03/12/2017
14991;1003393;1;03/12/2017
10666;1000681;2;03/12/2017
13654;1001314;2;03/12/2017
12955;1000733;1;03/12/2017
13473;1002216;2;03/12/2017
14542;1002740;1;03/12/2017
12018;1000637;1;03/12/2017
14356;1002457;2;03/12/2017
13304;1003784;1;03/12/2017
12401;1002162;2;04/12/2017
11555;1001712;2;04/12/2017
10266;1002633;2;04/12/2017
14900;1002160;2;04/12/2017
11578;1000255;2;04/12/2017
10045;1002209;2;04/12/2017
12955;1000733;2;04/12/2017
13990;1000583;1;04/12/2017
12122;1002292;2;04/12/2017
14218;1000224;2;04/12/2017
10588;1002755;2;04/12/2017
12991;1002431;1;04/12/2017
10331;1000445;2;04/12/2017
10972;1000773;1;04/12/2017
11600;1001745;1;05/12/2017
14243;1001793;2;05/12/2017
12716;1003825;1;05/12/2017
10873;1000617;2;05/12/2017
10580;1003617;2;05/12/2017
11300;1003435;1;05/12/2017
14482;1002265;2;05/12/2017
10139;1002557;2;05/12/2017
15162;1003550;1;05/12/2017
13460;1003341;1;05/12/2017
12018;1000637;2;05/12/2017
13674;1002162;1;05/12/2017
15217;1002690;1;05/12/2017
11763;1003597;2;05/12/2017
13232;1003584;2;05/12/2017
11221;1002924;2;05/12/2017
15077;1001799;1;05/12/2017
10161;1000494;2;05/12/2017
10496;1000894;1;05/12/2017
13020;1001625;1;05/12/2017
10418;1000472;2;05/12/2017
14952;1001018;1;06/12/2017
14344;1000861;2;06/12/2017
15217;1002690;2;06/12/2017
12631;1000354;2;06/12/2017
10496;1000894;2;06/12/2017
12355;1003140;1;06/12/2017
13545;1003005;1;06/12/2017
14356;1002431;1;06/12/2017
11393;1001443;2;06/12/2017
13020;1001625;2;06/12/2017
11650;1001507;2;06/12/2017
14584;1003087;1;06/12/2017
11428;1001889;2;07/12/2017
12808;1002146;1;07/12/2017
13460;1003341;2;07/12/2017
10644;1000317;2;07/12/2017
10238;1000134;1;07/12/2017
10218;1000067;2;07/12/2017
11918;1003215;1;07/12/2017
14795;1003435;1;07/12/2017
13569;1001712;2;07/12/2017
13356;1000514;1;07/12/2017
14715;1003880;2;07/12/2017
12964;1000151;1;07/12/2017
11662;1003355;2;08/12/2017
11918;1003215;2;08/12/2017
12286;1001505;1;08/12/2017
13586;1003597;2;08/12/2017
13020;1001507;1;08/12/2017
14135;1000224;1;08/12/2017
10045;1001850;1;08/12/2017
12363;1003776;1;08/12/2017
12001;1002504;2;08/12/2017
14378;1001712;2;08/12/2017
12716;1003825;2;08/12/2017
10282;1001886;1;08/12/2017
14304;1000378;1;08/12/2017
14584;1003087;2;08/12/2017
14526;1000514;1;08/12/2017
13912;1000522;2;08/12/2017
12631;1000100;1;08/12/2017
11763;1003459;1;08/12/2017
13304;1003784;2;09/12/2017
14542;1002740;2;09/12/2017
14526;1000514;2;09/12/2017
12875;1002359;1;09/12/2017
10496;1000843;1;09/12/2017
10232;1002196;2;09/12/2017
12050;1000752;1;09/12/2017
12593;1002924;2;09/12/2017
12044;1001116;1;09/12/2017
12478;1002180;1;09/12/2017
15162;1003550;2;09/12/2017
13421;1000422;1;09/12/2017
14952;1001018;2;09/12/2017
13364;1000087;1;09/12/2017
12371;1001154;2;09/12/2017
11763;1003459;2;09/12/2017
11918;1002990;1;10/12/2017
12395;1002990;1;10/12/2017
10644;1003917;1;10/12/2017
10264;1003070;1;10/12/2017
10972;1000773;2;10/12/2017
12355;1003140;2;10/12/2017
13015;1002862;1;10/12/2017
13990;1000583;2;10/12/2017
14044;1003355;1;10/12/2017
13912;1000378;1;10/12/2017
12050;1000752;2;10/12/2017
11404;1000820;2;10/12/2017
10385;1000100;1;11/12/2017
13174;1001994;2;11/12/2017
12808;1002146;2;11/12/2017
10264;1003070;2;11/12/2017
12258;1002784;2;11/12/2017
14482;1002160;1;11/12/2017
11367;1002823;1;11/12/2017
15077;1001799;2;11/12/2017
12991;1002431;2;11/12/2017
10775;1002924;1;11/12/2017
10238;1000134;2;11/12/2017
14344;1000606;1;11/12/2017
14044;1003355;2;11/12/2017
12829;1002579;1;11/12/2017
13421;1000422;2;11/12/2017
11801;1002445;1;11/12/2017
13545;1003005;2;11/12/2017
14795;1003435;2;11/12/2017
12122;1002162;1;11/12/2017
13674;1002162;2;12/12/2017
12829;1002579;2;12/12/2017
14621;1001735;2;12/12/2017
12618;1001712;1;12/12/2017
10972;1000494;1;12/12/2017
13015;1002862;2;12/12/2017
13020;1001507;2;12/12/2017
12964;1000151;2;12/12/2017
12038;1002900;1;12/12/2017
12363;1003776;2;12/12/2017
14356;1002431;2;12/12/2017
14542;1000845;1;12/12/2017
11600;1001745;2;12/12/2017
11976;1002611;1;12/12/2017
11367;1002823;2;12/12/2017
10665;1003206;2;12/12/2017
11300;1003435;2;12/12/2017
10282;1001886;2;13/12/2017
14218;1000087;1;13/12/2017
12478;1002180;2;13/12/2017
14046;1002567;1;13/12/2017
14304;1000378;2;13/12/2017
10385;1000100;2;13/12/2017
10775;1002924;2;13/12/2017
10161;1000354;1;13/12/2017
13586;1003263;1;13/12/2017
11801;1002445;2;13/12/2017
12105;1000224;1;13/12/2017
14085;1000942;2;14/12/2017
14703;1000129;1;14/12/2017
10206;1002431;2;14/12/2017
10496;1000843;2;14/12/2017
14852;1000290;1;14/12/2017
12618;1001712;2;14/12/2017
10488;1002180;1;14/12/2017
10849;1002160;1;14/12/2017
15020;1003304;1;14/12/2017
13356;1000514;2;14/12/2017
10712;1001335;2;14/12/2017
10972;1000494;2;14/12/2017
13049;1001167;1;14/12/2017
12631;1000100;2;15/12/2017
10385;1000025;1;15/12/2017
13364;1000087;2;15/12/2017
12105;1000224;2;15/12/2017
13100;1001248;1;15/12/2017
13304;1003638;1;15/12/2017
14444;1001376;1;15/12/2017
14703;1000129;2;15/12/2017
13912;1000378;2;15/12/2017
10905;1003726;1;15/12/2017
13421;1000332;1;15/12/2017
12618;1001625;1;15/12/2017
12631;1003708;1;16/12/2017
11650;1001503;1;16/12/2017
12350;1001745;1;16/12/2017
15030;1001661;1;16/12/2017
11763;1003238;1;16/12/2017
12875;1002359;2;16/12/2017
12991;1002297;1;16/12/2017
10045;1001850;2;16/12/2017
14103;1002611;1;16/12/2017
13785;1002093;1;16/12/2017
11869;1001889;1;16/12/2017
14991;1003393;2;16/12/2017
11432;1001203;2;16/12/2017
12356;1001405;1;16/12/2017
14344;1000606;2;16/12/2017
10644;1003917;2;16/12/2017
12038;1002900;2;17/12/2017
11526;1001108;2;17/12/2017
12350;1001745;2;17/12/2017
14703;1003917;1;17/12/2017
13569;1001625;1;17/12/2017
13232;1003238;1;17/12/2017
14795;1003293;1;17/12/2017
11287;1001443;2;17/12/2017
12303;1002336;1;17/12/2017
13785;1002093;2;17/12/2017
12093;1001154;2;17/12/2017
10266;1002292;1;17/12/2017
14103;1002611;2;17/12/2017
10218;1003853;1;17/12/2017
12829;1002494;1;17/12/2017
13329;1002511;1;17/12/2017
14503;1000585;1;18/12/2017
10488;1002180;2;18/12/2017
10218;1003853;2;18/12/2017
14046;1002567;2;18/12/2017
14146;1002554;1;18/12/2017
10666;1000617;1;18/12/2017
14574;1000067;1;18/12/2017
11502;1002840;1;18/12/2017
14482;1002160;2;18/12/2017
13304;1003638;2;18/12/2017
10465;1000060;1;18/12/2017
10266;1002292;2;18/12/2017
11869;1001889;2;18/12/2017
11632;1002095;1;18/12/2017
11976;1002611;2;19/12/2017
10385;1000025;2;19/12/2017
13304;1003311;1;19/12/2017
10045;1001507;1;19/12/2017
14584;1003054;1;19/12/2017
12813;1000606;1;19/12/2017
11578;1003853;1;19/12/2017
12018;1000402;1;19/12/2017
12691;1000942;1;19/12/2017
14128;1002051;1;19/12/2017
15020;1003304;2;19/12/2017
12489;1002445;1;19/12/2017
12560;1003304;2;19/12/2017
15217;1002605;1;19/12/2017
13232;1003238;2;19/12/2017
14795;1003293;2;19/12/2017
10264;1002740;1;19/12/2017
15105;1000935;1;19/12/2017
12964;1003790;1;20/12/2017
11650;1001503;2;20/12/2017
13100;1001248;2;20/12/2017
13329;1002511;2;20/12/2017
14444;1001376;2;20/12/2017
11221;1002690;1;20/12/2017
10496;1000472;1;20/12/2017
10849;1002160;2;20/12/2017
13586;1003263;2;20/12/2017
14542;1002535;1;20/12/2017
10516;1002504;2;20/12/2017
12303;1002336;2;20/12/2017
14503;1000585;2;20/12/2017
14243;1001735;1;20/12/2017
12991;1002297;2;20/12/2017
11551;1003430;1;20/12/2017
13632;1002535;1;20/12/2017
14356;1003473;1;20/12/2017
15105;1000935;2;20/12/2017
10302;1003880;1;20/12/2017
13304;1003311;2;20/12/2017
11851;1001886;2;20/12/2017
13049;1001167;2;20/12/2017
12198;1001223;1;20/12/2017
15030;1001661;2;21/12/2017
10637;1002784;1;21/12/2017
11578;1003853;2;21/12/2017
13863;1001570;1;21/12/2017
12839;1003393;1;21/12/2017
14128;1002051;2;21/12/2017
10588;1002505;1;21/12/2017
12618;1001625;2;21/12/2017
14768;1001108;1;21/12/2017
10266;1001978;1;21/12/2017
10775;1002784;1;21/12/2017
10080;1003597;1;21/12/2017
12001;1002134;1;21/12/2017
12182;1002380;1;21/12/2017
14218;1000087;2;21/12/2017
11350;1000323;1;21/12/2017
12363;1003638;1;22/12/2017
10580;1003293;1;22/12/2017
15179;1001901;1;22/12/2017
13674;1002033;1;22/12/2017
11555;1001314;1;22/12/2017
12489;1002445;2;22/12/2017
11502;1002840;2;22/12/2017
10905;1003726;2;22/12/2017
10232;1001994;1;22/12/2017
13421;1000332;2;22/12/2017
14344;1000332;1;22/12/2017
10943;1003436;1;22/12/2017
10266;1001978;2;23/12/2017
11763;1003238;2;23/12/2017
12829;1002494;2;23/12/2017
10232;1001994;2;23/12/2017
12991;1001942;1;23/12/2017
10350;1002611;1;23/12/2017
12631;1003708;2;23/12/2017
14584;1003054;2;23/12/2017
14044;1003263;1;23/12/2017
13136;1001745;1;23/12/2017
10302;1003880;2;23/12/2017
13654;1001182;1;23/12/2017
15162;1003206;1;23/12/2017
12890;1002292;1;23/12/2017
13460;1003076;1;23/12/2017
13392;1001978;1;24/12/2017
11763;1003046;1;24/12/2017
10068;1001503;1;24/12/2017
10377;1002297;1;24/12/2017
12401;1002073;1;24/12/2017
14795;1003215;1;24/12/2017
12001;1002134;2;24/12/2017
12478;1002146;1;24/12/2017
12716;1003480;1;24/12/2017
11632;1002095;2;24/12/2017
11393;1001279;1;24/12/2017
10496;1000472;2;24/12/2017
14356;1003473;2;24/12/2017
14135;1000224;2;24/12/2017
13136;1001745;2;24/12/2017
14218;1003776;1;24/12/2017
12839;1003393;2;24/12/2017
12198;1001223;2;24/12/2017
14574;1000067;2;25/12/2017
12395;1002990;2;25/12/2017
10377;1002297;2;25/12/2017
13734;1002160;1;25/12/2017
12303;1002073;1;25/12/2017
10331;1000323;1;25/12/2017
13364;1003750;1;25/12/2017
14795;1003215;2;25/12/2017
12964;1003790;2;25/12/2017
14344;1000332;2;25/12/2017
12182;1002380;2;25/12/2017
12363;1003638;2;25/12/2017
14444;1001223;1;25/12/2017
14146;1002554;2;25/12/2017
11869;1001735;1;25/12/2017
14167;1001348;1;25/12/2017
10943;1003436;2;25/12/2017
12955;1000637;1;26/12/2017
12286;1001505;2;26/12/2017
14243;1001735;2;26/12/2017
12355;1003003;1;26/12/2017
12716;1003480;2;26/12/2017
12122;1002162;2;26/12/2017
10264;1002740;2;26/12/2017
14304;1000151;1;26/12/2017
11221;1002690;2;26/12/2017
12105;1000129;1;26/12/2017
13694;1003834;1;26/12/2017
13632;1002535;2;26/12/2017
14852;1000290;2;26/12/2017
13674;1002033;2;26/12/2017
10045;1001507;2;26/12/2017
12813;1000606;2;26/12/2017
12018;1000402;2;26/12/2017
12044;1001116;2;27/12/2017
14378;1001494;1;27/12/2017
14167;1001348;2;27/12/2017
12217;1002690;1;27/12/2017
11551;1003430;2;27/12/2017
13392;1001978;2;27/12/2017
10080;1003597;2;27/12/2017
12303;1002073;2;27/12/2017
11918;1002990;2;27/12/2017
11367;1002633;1;27/12/2017
11166;1001405;1;27/12/2017
13569;1001625;2;27/12/2017
10775;1002784;2;27/12/2017
10637;1002784;2;28/12/2017
13232;1003215;1;28/12/2017
11178;1000087;1;28/12/2017
11367;1002633;2;28/12/2017
14613;1003459;1;28/12/2017
14952;1000935;1;28/12/2017
14703;1003917;2;28/12/2017
10080;1003417;1;28/12/2017
15217;1002605;2;28/12/2017
13654;1001182;2;28/12/2017
11763;1003046;2;28/12/2017
14526;1000422;1;28/12/2017
11502;1002535;1;28/12/2017
14356;1002146;1;28/12/2017
12258;1002605;1;28/12/2017
15179;1001901;2;29/12/2017
11555;1001314;2;29/12/2017
13015;1002579;1;29/12/2017
13734;1002160;2;29/12/2017
11393;1001279;2;29/12/2017
10385;1003695;1;29/12/2017
10068;1001503;2;29/12/2017
14715;1003473;1;29/12/2017
12631;1003436;1;29/12/2017
14613;1003459;2;29/12/2017
11428;1001570;1;29/12/2017
10873;1000175;1;29/12/2017
10304;1001926;1;29/12/2017
14356;1002146;2;30/12/2017
12050;1000712;1;30/12/2017
12991;1001942;2;30/12/2017
13460;1003076;2;30/12/2017
11600;1001376;1;30/12/2017
10465;1000060;2;30/12/2017
10943;1003206;1;30/12/2017
13020;1001279;1;30/12/2017
13015;1002579;2;30/12/2017
14085;1000733;1;30/12/2017
10161;1000354;2;30/12/2017
14900;1002000;1;30/12/2017
13990;1000402;1;31/12/2017
10232;1001967;1;31/12/2017
12198;1000894;1;31/12/2017
14715;1003473;2;31/12/2017
14542;1000845;2;31/12/2017
14613;1003279;1;31/12/2017
11869;1001735;2;31/12/2017
12487;1000894;1;31/12/2017
12355;1003003;2;31/12/2017
12182;1002095;1;01/01/2018
10068;1001428;1;01/01/2018
14795;1003124;1;01/01/2018
14482;1001793;1;01/01/2018
12813;1000290;1;01/01/2018
14378;1001494;2;01/01/2018
13421;1000087;1;01/01/2018
14356;1001793;1;01/01/2018
13785;1001784;1;01/01/2018
14304;1000151;2;01/01/2018
14444;1001223;2;01/01/2018
11763;1002840;1;01/01/2018
14991;1003238;1;01/01/2018
14715;1003155;1;02/01/2018
11893;1001397;1;02/01/2018
10238;1000112;1;02/01/2018
14900;1002000;2;02/01/2018
12487;1000894;2;02/01/2018
11763;1002840;2;02/01/2018
13174;1001745;1;02/01/2018
10027;1002134;1;02/01/2018
13586;1003155;1;02/01/2018
13912;1000317;1;02/01/2018
11166;1001405;2;02/01/2018
11178;1000087;2;02/01/2018
15217;1002445;1;03/01/2018
14795;1003124;2;03/01/2018
11178;1000037;1;03/01/2018
15121;1003304;1;03/01/2018
13545;1002633;1;03/01/2018
13632;1002380;1;03/01/2018
14738;1002035;1;03/01/2018
12217;1002690;2;03/01/2018
14482;1001793;2;03/01/2018
12198;1000894;2;03/01/2018
10488;1002134;1;03/01/2018
11428;1001570;2;03/01/2018
11893;1001397;2;03/01/2018
10094;1000942;1;03/01/2018
11051;1002292;1;03/01/2018
12716;1003279;1;03/01/2018
13100;1000911;1;03/01/2018
10666;1000617;2;03/01/2018
12631;1003436;2;03/01/2018
13192;1000861;1;04/01/2018
10051;1003480;1;04/01/2018
12356;1001405;2;04/01/2018
10080;1003417;2;04/01/2018
10385;1003695;2;04/01/2018
15179;1001685;1;04/01/2018
13473;1001967;1;04/01/2018
11350;1000323;2;04/01/2018
14526;1000422;2;04/01/2018
13793;1000820;1;04/01/2018
10943;1003206;2;04/01/2018
13020;1001279;2;04/01/2018
11221;1002457;1;04/01/2018
13586;1003155;2;04/01/2018
11271;1003853;1;04/01/2018
10873;1000175;2;04/01/2018
12813;1000290;2;04/01/2018
11502;1002535;2;04/01/2018
15121;1003304;2;04/01/2018
14748;1003124;1;04/01/2018
14613;1003279;2;04/01/2018
10418;1000170;1;04/01/2018
11300;1003252;1;05/01/2018
11367;1002330;1;05/01/2018
11817;1001685;1;05/01/2018
12038;1002611;1;05/01/2018
15105;1000820;1;05/01/2018
13785;1001784;2;05/01/2018
13654;1000820;1;05/01/2018
14356;1001793;2;05/01/2018
11801;1002265;1;05/01/2018
13356;1000245;1;05/01/2018
10637;1002535;1;05/01/2018
13569;1001300;1;05/01/2018
12875;1002095;1;05/01/2018
15217;1002445;2;06/01/2018
10644;1003776;1;06/01/2018
12258;1002605;2;06/01/2018
12964;1003383;1;06/01/2018
13863;1001570;2;06/01/2018
11404;1000445;1;06/01/2018
14482;1001570;1;06/01/2018
11221;1002457;2;06/01/2018
14991;1003238;2;06/01/2018
14613;1003252;1;06/01/2018
10068;1001428;2;06/01/2018
12890;1002292;2;06/01/2018
13174;1001745;2;06/01/2018
10665;1003127;1;06/01/2018
11600;1001376;2;06/01/2018
14146;1002311;1;06/01/2018
10488;1002134;2;06/01/2018
15020;1003098;1;06/01/2018
13020;1001057;1;06/01/2018
14768;1001108;2;06/01/2018
14584;1002884;1;06/01/2018
10665;1003127;2;07/01/2018
15077;1001405;1;07/01/2018
14542;1002535;2;07/01/2018
11976;1002505;1;07/01/2018
12691;1000942;2;07/01/2018
14046;1002297;1;07/01/2018
12478;1002146;2;07/01/2018
12038;1002611;2;07/01/2018
12808;1001818;1;07/01/2018
14482;1001570;2;07/01/2018
14703;1003784;1;07/01/2018
10080;1003124;1;07/01/2018
14900;1001978;1;07/01/2018
13392;1001850;1;07/01/2018
12198;1000532;1;08/01/2018
11051;1002292;2;08/01/2018
10264;1002494;1;08/01/2018
10266;1001850;1;08/01/2018
12105;1000129;2;08/01/2018
13421;1000087;2;08/01/2018
10282;1001550;1;08/01/2018
12371;1001147;1;08/01/2018
14748;1003124;2;08/01/2018
12093;1000751;1;09/01/2018
14900;1001978;2;09/01/2018
13793;1000820;2;09/01/2018
13192;1000861;2;09/01/2018
14952;1000935;2;09/01/2018
11869;1001376;1;09/01/2018
14356;1001625;1;09/01/2018
10331;1000323;2;09/01/2018
10027;1002134;2;09/01/2018
10282;1001550;2;09/01/2018
13810;1002740;1;09/01/2018
11817;1001685;2;09/01/2018
14574;1003834;1;09/01/2018
14146;1002311;2;09/01/2018
14103;1002406;1;09/01/2018
13356;1000245;2;09/01/2018
11166;1001357;1;09/01/2018
12875;1002095;2;09/01/2018
13912;1000317;2;09/01/2018
14503;1000472;1;10/01/2018
15105;1000820;2;10/01/2018
10588;1002505;2;10/01/2018
11662;1003147;1;10/01/2018
14852;1000027;1;10/01/2018
15162;1003206;2;10/01/2018
13632;1002380;2;10/01/2018
12716;1003279;2;10/01/2018
13304;1003279;1;10/01/2018
10218;1003501;1;10/01/2018
10972;1000354;1;10/01/2018
10580;1003293;2;10/01/2018
14044;1003263;2;10/01/2018
10266;1001850;2;10/01/2018
13654;1000820;2;10/01/2018
10139;1002196;1;10/01/2018
13159;1003525;1;10/01/2018
15030;1001357;1;10/01/2018
12093;1000751;2;10/01/2018
13364;1003750;2;10/01/2018
13545;1002633;2;10/01/2018
10849;1002134;1;10/01/2018
10302;1003784;1;10/01/2018
12955;1000637;2;10/01/2018
14470;1000224;1;10/01/2018
12050;1000712;2;10/01/2018
11763;1002554;1;10/01/2018
14218;1003776;2;11/01/2018
15077;1001405;2;11/01/2018
10045;1001443;1;11/01/2018
14344;1000048;1;11/01/2018
10218;1003501;2;11/01/2018
10302;1003784;2;11/01/2018
13810;1002740;2;11/01/2018
11869;1001376;2;11/01/2018
11300;1003252;2;11/01/2018
14318;1002051;1;11/01/2018
15030;1001357;2;11/01/2018
14703;1003784;2;11/01/2018
10350;1002611;2;11/01/2018
10465;1003617;1;11/01/2018
11367;1002330;2;11/01/2018
12829;1002216;1;11/01/2018
12258;1002223;1;11/01/2018
13159;1003525;2;11/01/2018
13192;1000522;1;11/01/2018
13694;1003834;2;11/01/2018
15121;1003127;1;11/01/2018
12813;1000067;1;11/01/2018
15020;1003098;2;12/01/2018
13049;1001147;1;12/01/2018
13990;1000402;2;12/01/2018
14318;1002051;2;12/01/2018
11432;1000894;1;12/01/2018
13392;1001850;2;12/01/2018
12593;1002681;1;12/01/2018
13020;1001057;2;12/01/2018
14503;1000472;2;12/01/2018
10644;1003776;2;12/01/2018
12303;1001743;1;12/01/2018
12350;1001503;1;12/01/2018
10080;1003124;2;12/01/2018
10139;1002196;2;12/01/2018
11650;1001389;1;12/01/2018
15179;1001685;2;12/01/2018
12964;1003383;2;13/01/2018
12355;1002633;1;13/01/2018
13192;1000522;2;13/01/2018
14085;1000733;2;13/01/2018
12401;1002073;2;13/01/2018
10775;1002505;1;13/01/2018
14621;1001376;1;13/01/2018
12371;1001147;2;13/01/2018
14356;1001625;2;13/01/2018
10418;1000170;2;13/01/2018
14613;1003252;2;13/01/2018
12182;1002095;2;13/01/2018
12808;1001818;2;13/01/2018
11551;1003155;1;13/01/2018
11578;1003726;1;13/01/2018
15030;1000964;1;14/01/2018
10264;1002494;2;14/01/2018
11893;1001057;1;14/01/2018
13329;1002505;1;14/01/2018
13015;1002336;1;14/01/2018
11662;1003147;2;14/01/2018
13100;1000911;2;14/01/2018
14470;1000224;2;14/01/2018
14584;1002884;2;14/01/2018
11763;1002554;2;14/01/2018
14356;1003382;1;14/01/2018
11551;1003155;2;14/01/2018
13674;1001978;1;14/01/2018
12593;1002681;2;14/01/2018
14574;1003834;2;14/01/2018
10304;1001926;2;14/01/2018
13460;1002862;1;15/01/2018
11555;1001240;1;15/01/2018
14715;1003155;2;15/01/2018
10206;1002117;1;15/01/2018
13304;1003279;2;15/01/2018
15179;1001639;1;15/01/2018
11393;1001116;1;15/01/2018
10139;1002090;1;15/01/2018
14318;1001889;1;15/01/2018
13666;1003809;1;15/01/2018
14852;1000027;2;15/01/2018
15121;1003127;2;15/01/2018
11676;1001570;1;15/01/2018
12808;1001614;1;15/01/2018
12198;1000532;2;15/01/2018
12001;1001850;1;15/01/2018
13912;1000067;1;15/01/2018
11817;1001513;1;15/01/2018
10972;1000354;2;15/01/2018
14128;1001872;1;16/01/2018
14602;1000877;1;16/01/2018
11632;1002033;1;16/01/2018
14167;1000935;1;16/01/2018
12489;1002406;1;16/01/2018
11578;1003726;2;16/01/2018
12560;1003046;1;16/01/2018
14135;1000129;1;16/01/2018
13232;1003215;2;16/01/2018
14621;1001376;2;16/01/2018
10873;1000025;1;16/01/2018
10045;1001443;2;16/01/2018
11166;1001357;2;16/01/2018
11404;1000445;2;16/01/2018
13049;1001147;2;16/01/2018
11393;1001116;2;16/01/2018
10465;1003617;2;16/01/2018
12395;1002579;1;17/01/2018
11817;1001513;2;17/01/2018
13674;1001978;2;17/01/2018
13810;1002620;1;17/01/2018
10712;1001248;1;17/01/2018
12001;1001850;2;17/01/2018
13793;1000712;1;17/01/2018
14356;1003382;2;17/01/2018
14318;1001889;2;17/01/2018
14584;1002633;1;17/01/2018
10849;1002134;2;17/01/2018
15179;1001639;2;17/01/2018
12122;1001872;1;17/01/2018
11676;1001570;2;17/01/2018
12839;1003279;1;17/01/2018
12813;1000067;2;17/01/2018
12618;1001505;1;17/01/2018
12350;1001503;2;18/01/2018
12829;1002216;2;18/01/2018
13666;1003809;2;18/01/2018
13793;1000712;2;18/01/2018
12018;1000151;1;18/01/2018
14146;1002008;1;18/01/2018
10775;1002505;2;18/01/2018
14046;1002297;2;18/01/2018
13304;1003215;1;18/01/2018
12217;1002611;1;18/01/2018
14602;1000877;2;18/01/2018
11502;1002504;1;18/01/2018
13329;1002505;2;18/01/2018
13569;1001300;2;18/01/2018
10905;1003577;1;18/01/2018
10873;1000025;2;18/01/2018
11271;1003853;2;18/01/2018
14482;1001286;1;18/01/2018
15105;1000681;1;18/01/2018
14344;1000048;2;18/01/2018
10637;1002535;2;18/01/2018
12808;1001614;2;18/01/2018
14128;1001872;2;18/01/2018
10238;1000112;2;18/01/2018
13366;1003430;1;19/01/2018
12991;1001685;1;19/01/2018
13674;1001850;1;19/01/2018
15030;1000964;2;19/01/2018
